,Student_ID,Class_Grade_ID,Discipline_ID,Is_School_Prefect,Age,Gender,Nationality,State_Of_Origin,Clubs_Interests,Aspiring_Profession,DOB,Religion,Has_Disability,Date_Of_Admission,Year_Of_Admission
1475,676,2,2,Yes,15,Male,Nigeria,Benue,"['Press Club', 'Red Cross']",Accountant,2011-10-04,Christian,No,2021-09-01,2021
1476,677,2,1,Yes,13,Female,Nigeria,Cross River,"['Drama Club', 'Music Club']",Journalist,2010-10-04,Islam,Yes,2021-09-01,2021
1477,678,2,4,Yes,15,Female,Nigeria,Ogun,"['Drama Club', 'Chess Club', 'Red Cross']",Computer Scientist,2011-10-04,Christian,Yes,2021-09-01,2021
1478,679,2,3,Yes,13,Female,Nigeria,Osun,"['Homemakers Club', 'Chess Club']",Engineer,2009-10-04,Christian,No,2021-09-01,2021
1479,680,2,4,No,14,Female,Nigeria,Imo,"['Debating Club', 'Drama Club']",Engineer,2009-10-04,Christian,No,2021-09-01,2021
1480,681,2,3,Yes,13,Male,Nigeria,Oyo,"['Press Club', 'Chess Club', 'Red Cross']",Scientist,2011-10-04,Islam,Yes,2021-09-01,2021
1481,682,2,2,Yes,15,Male,Nigeria,Oyo,"['Computer Club', 'Chess Club']",Economist,2011-10-04,Christian,No,2021-09-01,2021
1482,683,2,2,No,15,Female,Nigeria,Ogun,['Debating Club'],Economist,2011-10-04,Christian,No,2021-09-01,2021
1483,684,2,2,Yes,15,Female,Nigeria,FCT - Abuja,"['Chess Club', 'JETS Club', 'Mathematics Club']",Marketer,2010-10-04,Christian,Yes,2021-09-01,2021
1484,685,2,2,Yes,14,Female,Nigeria,Ebonyi,"['Debating Club', 'Chess Club']",Business Executive,2009-10-04,Christian,Yes,2021-09-01,2021
1485,686,2,4,Yes,15,Female,Nigeria,Kwara,"['Chess Club', 'JETS Club']",Software Developer,2010-10-04,Christian,No,2021-09-01,2021
1486,687,2,3,Yes,15,Female,Nigeria,Enugu,['Debating Club'],Biologist,2011-10-04,Islam,No,2021-09-01,2021
1487,688,2,2,No,15,Female,Nigeria,Adamawa,"['JETS Club', 'Fine Arts', 'Music Club']",Accountant,2011-10-04,Islam,Yes,2021-09-01,2021
1488,689,2,3,Yes,14,Male,Nigeria,Taraba,"['Drama Club', 'Computer Club', 'JETS Club']",Doctor,2011-10-04,Christian,Yes,2021-09-01,2021
1489,690,2,4,Yes,13,Female,Nigeria,Abia,"['Chess Club', 'Homemakers Club', 'Press Club']",Computer Scientist,2011-10-04,Christian,No,2021-09-01,2021
1490,691,2,1,No,15,Male,Nigeria,Kogi,['Red Cross'],Journalist,2011-10-04,Christian,Yes,2021-09-01,2021
1491,692,2,4,No,13,Female,Nigeria,Bauchi,"['Chess Club', 'Press Club', 'Computer Club']",Computer Scientist,2010-10-04,Islam,Yes,2021-09-01,2021
1492,693,2,2,No,14,Female,Nigeria,Ogun,['Computer Club'],Accountant,2011-10-04,Islam,Yes,2021-09-01,2021
1493,694,2,4,No,13,Female,Nigeria,Oyo,"['Music Club', 'Drama Club']",Computer Scientist,2009-10-04,Islam,No,2021-09-01,2021
1494,695,2,1,No,14,Female,Nigeria,Jigawa,"['Computer Club', 'Mathematics Club', 'JETS Club']",Fashion Designer,2011-10-04,Islam,Yes,2021-09-01,2021
1495,696,2,1,No,13,Female,Nigeria,Osun,['Press Club'],Fashion Designer,2011-10-04,Islam,No,2021-09-01,2021
1496,697,2,1,No,14,Female,Nigeria,Lagos,"['Computer Club', 'Drama Club', 'Mathematics Club']",Fashion Designer,2009-10-04,Islam,No,2021-09-01,2021
1497,698,2,4,No,13,Male,Nigeria,Oyo,['Music Club'],Data Scientist,2009-10-04,Christian,Yes,2021-09-01,2021
1498,699,2,3,Yes,13,Female,Nigeria,Osun,['Music Club'],Biologist,2010-10-04,Islam,No,2021-09-01,2021
1499,700,2,3,No,13,Male,Nigeria,Ondo,"['Computer Club', 'Mathematics Club']",Biologist,2011-10-04,Christian,No,2021-09-01,2021
1500,701,2,2,Yes,15,Female,Nigeria,Lagos,"['Red Cross', 'Computer Club']",Accountant,2011-10-04,Islam,Yes,2021-09-01,2021
1501,702,2,4,No,15,Female,Nigeria,Ogun,"['Red Cross', 'Press Club']",Software Developer,2009-10-04,Christian,Yes,2021-09-01,2021
1502,703,2,4,Yes,15,Male,Nigeria,Oyo,"['Mathematics Club', 'Press Club']",Technologist,2010-10-04,Islam,Yes,2021-09-01,2021
1503,704,2,4,No,14,Female,Nigeria,Osun,"['Debating Club', 'Music Club']",Data Scientist,2009-10-04,Christian,No,2021-09-01,2021
1504,705,2,2,No,14,Female,Nigeria,Edo,['Drama Club'],Economist,2009-10-04,Christian,Yes,2021-09-01,2021
1505,706,2,2,No,15,Male,Nigeria,Osun,"['Mathematics Club', 'Drama Club', 'Chess Club']",Entrepreneur,2011-10-04,Islam,Yes,2021-09-01,2021
1506,707,2,3,Yes,13,Male,Nigeria,Taraba,"['Fine Arts', 'Music Club']",Engineer,2010-10-04,Islam,Yes,2021-09-01,2021
1507,708,2,2,Yes,14,Male,Nigeria,Kebbi,"['JETS Club', 'Debating Club']",Entrepreneur,2011-10-04,Christian,Yes,2021-09-01,2021
1508,709,2,4,No,15,Male,Nigeria,Kogi,"['Computer Club', 'Homemakers Club']",Engineer,2011-10-04,Islam,No,2021-09-01,2021
1509,710,2,2,Yes,14,Female,Nigeria,Ogun,"['Red Cross', 'Computer Club']",Marketer,2011-10-04,Christian,Yes,2021-09-01,2021
1510,711,2,3,Yes,14,Male,Nigeria,Gombe,"['Fine Arts', 'Homemakers Club']",Doctor,2010-10-04,Islam,No,2021-09-01,2021
1511,712,2,3,No,15,Male,Nigeria,Taraba,"['Music Club', 'Homemakers Club']",Biologist,2011-10-04,Islam,No,2021-09-01,2021
1512,713,2,1,Yes,14,Male,Nigeria,Oyo,['Press Club'],Fashion Designer,2010-10-04,Islam,Yes,2021-09-01,2021
1513,714,2,3,No,15,Male,Nigeria,Rivers,"['Mathematics Club', 'Chess Club']",Engineer,2010-10-04,Christian,Yes,2021-09-01,2021
1514,715,2,2,Yes,15,Female,Nigeria,Osun,"['Fine Arts', 'Computer Club']",Entrepreneur,2009-10-04,Islam,No,2021-09-01,2021
1515,716,2,2,No,14,Female,Nigeria,Enugu,"['Computer Club', 'Fine Arts', 'JETS Club']",Business Executive,2011-10-04,Islam,No,2021-09-01,2021
1516,717,2,1,No,14,Male,Nigeria,Ogun,['Fine Arts'],Journalist,2010-10-04,Islam,Yes,2021-09-01,2021
1517,718,2,4,Yes,15,Female,Nigeria,Adamawa,['Debating Club'],Software Developer,2011-10-04,Islam,Yes,2021-09-01,2021
1518,719,2,4,No,13,Male,Nigeria,Kogi,['Music Club'],Computer Scientist,2011-10-04,Christian,No,2021-09-01,2021
1519,720,2,1,Yes,13,Male,Nigeria,Oyo,"['Chess Club', 'Homemakers Club', 'Red Cross']",Actor,2009-10-04,Christian,No,2021-09-01,2021
1520,721,2,1,Yes,14,Female,Nigeria,Ogun,"['Music Club', 'Chess Club', 'Fine Arts']",Writer,2011-10-04,Christian,Yes,2021-09-01,2021
1521,722,2,3,No,14,Male,Nigeria,Oyo,"['Debating Club', 'Red Cross']",Scientist,2009-10-04,Christian,Yes,2021-09-01,2021
1522,723,2,2,Yes,14,Female,Nigeria,Ogun,"['Red Cross', 'Fine Arts', 'Debating Club']",Accountant,2009-10-04,Islam,Yes,2021-09-01,2021
1523,724,2,2,Yes,14,Female,Nigeria,Cross River,"['Chess Club', 'Music Club', 'Mathematics Club']",Accountant,2010-10-04,Christian,Yes,2021-09-01,2021
1524,725,2,1,Yes,13,Female,Nigeria,Osun,"['Computer Club', 'Press Club']",Journalist,2010-10-04,Islam,Yes,2021-09-01,2021
1525,726,2,3,No,14,Male,Nigeria,Osun,"['Debating Club', 'Press Club']",Scientist,2011-10-04,Christian,No,2021-09-01,2021
1526,727,2,3,Yes,14,Male,Nigeria,Imo,"['Debating Club', 'JETS Club']",Biologist,2011-10-04,Christian,Yes,2021-09-01,2021
1527,728,2,4,No,15,Female,Nigeria,Enugu,"['Press Club', 'Debating Club']",Technologist,2010-10-04,Islam,No,2021-09-01,2021
1528,729,2,3,Yes,13,Female,Nigeria,Anambra,"['Press Club', 'Drama Club']",Pharmacist,2011-10-04,Christian,Yes,2021-09-01,2021
1529,730,2,3,No,13,Female,Nigeria,Osun,"['Mathematics Club', 'Press Club', 'Homemakers Club']",Biologist,2011-10-04,Christian,No,2021-09-01,2021
1530,731,2,3,No,15,Female,Nigeria,Kogi,"['Fine Arts', 'Mathematics Club', 'JETS Club']",Pharmacist,2009-10-04,Islam,Yes,2021-09-01,2021
1531,732,2,4,Yes,13,Male,Nigeria,Ogun,"['Homemakers Club', 'Press Club', 'Fine Arts']",Data Scientist,2009-10-04,Islam,No,2021-09-01,2021
1532,733,2,2,No,13,Male,Nigeria,Oyo,"['Drama Club', 'Fine Arts', 'Mathematics Club']",Marketer,2009-10-04,Islam,Yes,2021-09-01,2021
1533,734,2,2,No,13,Female,Nigeria,Kano,"['Debating Club', 'Chess Club']",Business Executive,2010-10-04,Christian,Yes,2021-09-01,2021
1534,735,2,2,Yes,15,Female,Nigeria,Lagos,"['Music Club', 'JETS Club', 'Drama Club']",Business Executive,2010-10-04,Islam,Yes,2021-09-01,2021
1535,736,2,2,No,15,Male,Nigeria,Kano,['Mathematics Club'],Marketer,2009-10-04,Christian,No,2021-09-01,2021
1536,737,2,4,No,14,Female,Nigeria,Jigawa,"['JETS Club', 'Red Cross']",Computer Scientist,2011-10-04,Christian,Yes,2021-09-01,2021
1537,738,2,3,No,13,Female,Nigeria,Imo,['Chess Club'],Scientist,2009-10-04,Christian,No,2021-09-01,2021
1538,739,2,2,Yes,15,Female,Nigeria,Lagos,['JETS Club'],Business Executive,2011-10-04,Islam,No,2021-09-01,2021
1539,740,2,4,Yes,15,Female,Nigeria,Borno,['Debating Club'],Data Scientist,2011-10-04,Islam,No,2021-09-01,2021
1540,741,2,3,Yes,14,Female,Nigeria,Sokoto,['Homemakers Club'],Pharmacist,2010-10-04,Christian,No,2021-09-01,2021
1541,742,2,4,Yes,14,Male,Nigeria,Osun,['Debating Club'],Software Developer,2010-10-04,Christian,No,2021-09-01,2021
1542,743,2,1,No,13,Female,Nigeria,Taraba,"['Debating Club', 'Fine Arts', 'JETS Club']",Fashion Designer,2011-10-04,Islam,Yes,2021-09-01,2021
1543,744,2,1,Yes,13,Male,Nigeria,Osun,"['Press Club', 'Music Club']",Journalist,2009-10-04,Islam,No,2021-09-01,2021
1544,745,2,4,No,13,Female,Nigeria,Kwara,['Music Club'],Data Scientist,2009-10-04,Islam,No,2021-09-01,2021
1545,746,2,4,No,15,Female,Nigeria,Yobe,['JETS Club'],Technologist,2009-10-04,Christian,Yes,2021-09-01,2021
1546,747,2,1,No,14,Male,Nigeria,Akwa Ibom,"['Press Club', 'Mathematics Club']",Writer,2009-10-04,Christian,No,2021-09-01,2021
1547,748,2,4,Yes,15,Male,Nigeria,Ogun,['Debating Club'],Software Developer,2010-10-04,Islam,Yes,2021-09-01,2021
1548,749,2,2,No,14,Male,Nigeria,Oyo,"['Press Club', 'Homemakers Club', 'Debating Club']",Economist,2009-10-04,Islam,Yes,2021-09-01,2021
1549,750,2,1,Yes,14,Male,Nigeria,Osun,"['Drama Club', 'Homemakers Club', 'Chess Club']",Artist,2010-10-04,Islam,Yes,2021-09-01,2021
1550,751,2,1,No,14,Female,Nigeria,Oyo,['Chess Club'],Actor,2009-10-04,Christian,No,2021-09-01,2021
1551,752,2,3,Yes,14,Female,Nigeria,Sokoto,"['Fine Arts', 'Mathematics Club']",Pharmacist,2011-10-04,Islam,Yes,2021-09-01,2021
1552,753,2,4,No,13,Female,Nigeria,Edo,"['Press Club', 'Chess Club', 'Fine Arts']",Data Scientist,2010-10-04,Islam,Yes,2021-09-01,2021
1553,754,2,3,No,14,Female,Nigeria,Katsina,"['Red Cross', 'Drama Club']",Engineer,2010-10-04,Islam,Yes,2021-09-01,2021
1554,755,2,4,Yes,15,Male,Nigeria,Enugu,['Drama Club'],Computer Scientist,2010-10-04,Islam,No,2021-09-01,2021
1555,756,2,4,No,14,Female,Nigeria,Oyo,"['JETS Club', 'Mathematics Club']",Data Scientist,2011-10-04,Islam,Yes,2021-09-01,2021
1556,757,2,2,No,13,Female,Nigeria,Delta,['Red Cross'],Entrepreneur,2010-10-04,Christian,No,2021-09-01,2021
1557,758,2,1,Yes,15,Male,Nigeria,Kaduna,"['Debating Club', 'Drama Club']",Actor,2010-10-04,Christian,Yes,2021-09-01,2021
1558,759,2,2,Yes,14,Female,Nigeria,Kwara,['Homemakers Club'],Marketer,2009-10-04,Islam,No,2021-09-01,2021
1559,760,2,3,Yes,13,Female,Nigeria,Lagos,"['Debating Club', 'Computer Club', 'Fine Arts']",Doctor,2009-10-04,Islam,Yes,2021-09-01,2021
1560,761,2,4,Yes,14,Male,Nigeria,Lagos,['Chess Club'],Data Scientist,2011-10-04,Christian,Yes,2021-09-01,2021
1561,762,2,3,No,13,Female,Nigeria,Osun,"['Fine Arts', 'Press Club', 'JETS Club']",Biologist,2010-10-04,Christian,No,2021-09-01,2021
1562,763,2,2,Yes,14,Male,Nigeria,Oyo,['Chess Club'],Entrepreneur,2010-10-04,Islam,Yes,2021-09-01,2021
1563,764,2,3,No,14,Female,Nigeria,Osun,['JETS Club'],Engineer,2011-10-04,Christian,No,2021-09-01,2021
1564,765,2,4,No,15,Male,Nigeria,Niger,"['Fine Arts', 'Computer Club']",Engineer,2011-10-04,Islam,No,2021-09-01,2021
1565,766,2,1,Yes,15,Female,Nigeria,Osun,"['Mathematics Club', 'Homemakers Club']",Journalist,2011-10-04,Christian,No,2021-09-01,2021
1566,767,2,3,Yes,13,Female,Nigeria,Ebonyi,['Press Club'],Pharmacist,2010-10-04,Islam,Yes,2021-09-01,2021
1567,768,2,3,No,15,Female,Nigeria,Edo,"['Debating Club', 'Music Club']",Scientist,2011-10-04,Islam,No,2021-09-01,2021
1568,769,2,3,No,13,Male,Nigeria,Abia,"['Press Club', 'Computer Club', 'Homemakers Club']",Biologist,2009-10-04,Islam,No,2021-09-01,2021
1569,770,2,1,No,14,Female,Nigeria,Lagos,"['Red Cross', 'Music Club', 'Mathematics Club']",Actor,2009-10-04,Islam,Yes,2021-09-01,2021
1570,771,2,4,No,14,Male,Nigeria,Osun,"['Mathematics Club', 'Red Cross']",Engineer,2011-10-04,Christian,No,2021-09-01,2021
1571,772,2,2,No,14,Female,Nigeria,Oyo,['Mathematics Club'],Economist,2010-10-04,Christian,No,2021-09-01,2021
1572,773,2,3,Yes,13,Female,Nigeria,Lagos,"['Drama Club', 'Fine Arts', 'Press Club']",Engineer,2009-10-04,Christian,No,2021-09-01,2021
1573,774,2,4,No,15,Male,Nigeria,Kebbi,"['Debating Club', 'Press Club', 'Computer Club']",Technologist,2009-10-04,Christian,Yes,2021-09-01,2021
1574,775,2,3,Yes,15,Female,Nigeria,Osun,['Chess Club'],Pharmacist,2010-10-04,Christian,No,2021-09-01,2021
1575,776,2,2,Yes,14,Female,Nigeria,Osun,['Homemakers Club'],Business Executive,2009-10-04,Christian,Yes,2021-09-01,2021
1576,777,2,4,No,15,Male,Nigeria,Kaduna,"['Music Club', 'Mathematics Club']",Data Scientist,2010-10-04,Islam,No,2021-09-01,2021
1577,778,2,2,No,15,Female,Nigeria,Cross River,"['Mathematics Club', 'JETS Club', 'Chess Club']",Business Executive,2009-10-04,Islam,No,2021-09-01,2021
1578,779,2,1,Yes,15,Female,Nigeria,Katsina,"['Computer Club', 'Chess Club', 'Homemakers Club']",Writer,2009-10-04,Islam,Yes,2021-09-01,2021
1579,780,2,2,Yes,14,Male,Nigeria,Gombe,['Mathematics Club'],Economist,2009-10-04,Christian,Yes,2021-09-01,2021
1580,781,2,4,Yes,14,Female,Nigeria,Edo,['Drama Club'],Computer Scientist,2010-10-04,Islam,No,2021-09-01,2021
1581,782,2,3,Yes,14,Male,Nigeria,Nasarawa,"['Drama Club', 'Debating Club', 'Red Cross']",Biologist,2011-10-04,Christian,Yes,2021-09-01,2021
1582,783,2,1,Yes,13,Female,Nigeria,Bayelsa,"['Homemakers Club', 'Drama Club']",Journalist,2010-10-04,Christian,No,2021-09-01,2021
1583,784,2,2,No,15,Female,Nigeria,Kwara,"['Debating Club', 'Music Club', 'JETS Club']",Entrepreneur,2011-10-04,Islam,Yes,2021-09-01,2021
1584,785,2,2,Yes,15,Male,Nigeria,Osun,['Debating Club'],Marketer,2010-10-04,Islam,No,2021-09-01,2021
1585,786,2,2,Yes,14,Female,Nigeria,Lagos,"['Fine Arts', 'Music Club']",Accountant,2010-10-04,Islam,No,2021-09-01,2021
1586,787,2,2,Yes,13,Male,Nigeria,Oyo,"['Chess Club', 'Mathematics Club', 'Red Cross']",Marketer,2009-10-04,Islam,Yes,2021-09-01,2021
1587,788,2,4,Yes,13,Male,Nigeria,Yobe,"['Computer Club', 'Red Cross']",Computer Scientist,2010-10-04,Islam,Yes,2021-09-01,2021
1588,789,2,4,No,14,Male,Nigeria,Kaduna,"['Red Cross', 'Debating Club', 'Computer Club']",Computer Scientist,2010-10-04,Christian,Yes,2021-09-01,2021
1589,790,2,1,No,15,Female,Nigeria,Ondo,"['Fine Arts', 'Mathematics Club', 'Drama Club']",Journalist,2009-10-04,Christian,Yes,2021-09-01,2021
1590,791,2,1,No,14,Male,Nigeria,Oyo,"['Mathematics Club', 'JETS Club']",Fashion Designer,2009-10-04,Islam,No,2021-09-01,2021
1591,792,2,4,No,13,Male,Nigeria,Ogun,['Chess Club'],Engineer,2010-10-04,Islam,Yes,2021-09-01,2021
1592,793,2,2,Yes,15,Female,Nigeria,Cross River,['Homemakers Club'],Entrepreneur,2010-10-04,Christian,Yes,2021-09-01,2021
1593,794,2,2,Yes,13,Male,Nigeria,Adamawa,['Drama Club'],Economist,2011-10-04,Islam,Yes,2021-09-01,2021
1594,795,2,4,Yes,13,Male,Nigeria,Osun,['Chess Club'],Computer Scientist,2009-10-04,Christian,Yes,2021-09-01,2021
1595,796,2,2,No,14,Female,Nigeria,Lagos,"['Homemakers Club', 'Chess Club', 'Debating Club']",Business Executive,2011-10-04,Islam,No,2021-09-01,2021
1596,797,2,1,No,13,Female,Nigeria,Ogun,['Debating Club'],Fashion Designer,2011-10-04,Christian,No,2021-09-01,2021
1597,798,2,1,Yes,15,Male,Nigeria,Kano,['Mathematics Club'],Journalist,2010-10-04,Christian,Yes,2021-09-01,2021
1598,799,2,3,No,13,Male,Nigeria,Oyo,"['Debating Club', 'Mathematics Club', 'Fine Arts']",Pharmacist,2011-10-04,Islam,No,2021-09-01,2021
1599,800,2,2,No,15,Female,Nigeria,Kwara,"['Press Club', 'Drama Club', 'Red Cross']",Business Executive,2010-10-04,Christian,Yes,2021-09-01,2021
1600,1,3,3,Yes,15,Male,Nigeria,Osun,"['Computer Club', 'Drama Club', 'Red Cross']",Biologist,2009-10-04,Christian,No,2020-09-01,2020
1601,2,3,2,Yes,14,Female,Nigeria,Zamfara,['Mathematics Club'],Entrepreneur,2009-10-04,Islam,No,2020-09-01,2020
1602,3,3,3,Yes,17,Female,Nigeria,Oyo,['Drama Club'],Doctor,2007-10-04,Islam,No,2020-09-01,2020
1603,4,3,2,Yes,14,Female,Nigeria,Niger,"['Computer Club', 'Press Club', 'Homemakers Club']",Accountant,2007-10-04,Christian,Yes,2020-09-01,2020
1604,5,3,1,Yes,17,Male,Nigeria,Kebbi,"['Debating Club', 'Chess Club', 'Fine Arts']",Writer,2009-10-04,Islam,No,2020-09-01,2020
1605,6,3,1,No,15,Female,Nigeria,Lagos,"['JETS Club', 'Fine Arts']",Fashion Designer,2007-10-04,Christian,Yes,2020-09-01,2020
1606,7,3,3,No,14,Female,Nigeria,Bauchi,"['Drama Club', 'Chess Club', 'Homemakers Club']",Biologist,2010-10-04,Christian,No,2020-09-01,2020
1607,8,3,4,No,15,Male,Nigeria,Oyo,['Mathematics Club'],Software Developer,2007-10-04,Christian,Yes,2020-09-01,2020
1608,9,3,2,Yes,14,Male,Nigeria,Lagos,['JETS Club'],Marketer,2007-10-04,Islam,No,2020-09-01,2020
1609,10,3,3,No,15,Male,Nigeria,Osun,['Drama Club'],Engineer,2007-10-04,Christian,Yes,2020-09-01,2020
1610,11,3,2,No,16,Female,Nigeria,Ogun,"['Music Club', 'Mathematics Club']",Marketer,2007-10-04,Christian,No,2020-09-01,2020
1611,12,3,2,Yes,16,Male,Nigeria,Ogun,['Fine Arts'],Marketer,2008-10-04,Christian,Yes,2020-09-01,2020
1612,13,3,1,No,14,Female,Nigeria,Cross River,"['Chess Club', 'Homemakers Club']",Journalist,2008-10-04,Islam,Yes,2020-09-01,2020
1613,14,3,1,Yes,17,Female,Nigeria,Nasarawa,['Homemakers Club'],Artist,2010-10-04,Islam,No,2020-09-01,2020
1614,15,3,2,Yes,16,Female,Nigeria,Osun,"['Chess Club', 'Homemakers Club']",Entrepreneur,2010-10-04,Christian,No,2020-09-01,2020
1615,16,3,4,No,15,Male,Nigeria,Ogun,['Mathematics Club'],Engineer,2008-10-04,Islam,No,2020-09-01,2020
1616,17,3,4,No,16,Male,Nigeria,Osun,"['Computer Club', 'Homemakers Club']",Data Scientist,2007-10-04,Islam,Yes,2020-09-01,2020
1617,18,3,4,Yes,14,Female,Nigeria,Ogun,"['Computer Club', 'Homemakers Club']",Data Scientist,2010-10-04,Christian,Yes,2020-09-01,2020
1618,19,3,4,No,17,Female,Nigeria,Kwara,"['Drama Club', 'Press Club']",Technologist,2010-10-04,Islam,No,2020-09-01,2020
1619,20,3,1,Yes,15,Female,Nigeria,Osun,"['Computer Club', 'Red Cross']",Journalist,2009-10-04,Islam,No,2020-09-01,2020
1620,21,3,2,Yes,15,Female,Nigeria,Sokoto,"['JETS Club', 'Music Club']",Business Executive,2010-10-04,Christian,No,2020-09-01,2020
1621,22,3,4,No,17,Male,Nigeria,Rivers,"['Mathematics Club', 'Red Cross']",Software Developer,2008-10-04,Islam,Yes,2020-09-01,2020
1622,23,3,3,No,15,Male,Nigeria,Ogun,['Chess Club'],Pharmacist,2007-10-04,Christian,Yes,2020-09-01,2020
1623,24,3,1,Yes,16,Male,Nigeria,Zamfara,"['Music Club', 'Homemakers Club']",Writer,2008-10-04,Christian,No,2020-09-01,2020
1624,25,3,4,Yes,14,Male,Nigeria,Osun,"['Fine Arts', 'Music Club']",Computer Scientist,2007-10-04,Christian,No,2020-09-01,2020
1625,26,3,1,No,14,Female,Nigeria,Kwara,"['Debating Club', 'Mathematics Club', 'Fine Arts']",Artist,2008-10-04,Christian,No,2020-09-01,2020
1626,27,3,3,No,17,Male,Nigeria,Oyo,['Red Cross'],Doctor,2008-10-04,Christian,Yes,2020-09-01,2020
1627,28,3,2,No,16,Female,Nigeria,Oyo,"['Red Cross', 'Press Club', 'Computer Club']",Entrepreneur,2009-10-04,Islam,Yes,2020-09-01,2020
1628,29,3,1,Yes,16,Female,Nigeria,Ogun,"['Debating Club', 'Homemakers Club', 'Red Cross']",Artist,2010-10-04,Christian,No,2020-09-01,2020
1629,30,3,3,No,14,Female,Nigeria,Kogi,"['Debating Club', 'Computer Club']",Scientist,2007-10-04,Christian,Yes,2020-09-01,2020
1630,31,3,2,No,15,Male,Nigeria,Osun,['Chess Club'],Entrepreneur,2007-10-04,Islam,Yes,2020-09-01,2020
1631,32,3,2,Yes,15,Male,Nigeria,Taraba,"['Chess Club', 'Debating Club']",Business Executive,2009-10-04,Islam,No,2020-09-01,2020
1632,33,3,2,No,17,Male,Nigeria,Ogun,['Music Club'],Economist,2007-10-04,Christian,No,2020-09-01,2020
1633,34,3,3,No,17,Male,Nigeria,Oyo,"['Chess Club', 'JETS Club']",Biologist,2010-10-04,Christian,No,2020-09-01,2020
1634,35,3,2,No,16,Female,Nigeria,Rivers,"['Mathematics Club', 'Press Club']",Business Executive,2009-10-04,Christian,Yes,2020-09-01,2020
1635,36,3,3,No,16,Male,Nigeria,Yobe,['Drama Club'],Doctor,2009-10-04,Christian,Yes,2020-09-01,2020
1636,37,3,3,No,15,Female,Nigeria,Oyo,"['Homemakers Club', 'Drama Club', 'Music Club']",Scientist,2007-10-04,Christian,No,2020-09-01,2020
1637,38,3,2,Yes,15,Female,Nigeria,Jigawa,['JETS Club'],Economist,2009-10-04,Islam,No,2020-09-01,2020
1638,39,3,2,Yes,14,Male,Nigeria,Lagos,['Homemakers Club'],Marketer,2008-10-04,Islam,No,2020-09-01,2020
1639,40,3,3,Yes,16,Male,Nigeria,Ogun,['Chess Club'],Pharmacist,2010-10-04,Christian,No,2020-09-01,2020
1640,41,3,3,Yes,15,Male,Nigeria,Ogun,['Chess Club'],Scientist,2010-10-04,Christian,Yes,2020-09-01,2020
1641,42,3,1,Yes,14,Female,Nigeria,Oyo,['Press Club'],Journalist,2009-10-04,Islam,No,2020-09-01,2020
1642,43,3,3,No,16,Male,Nigeria,Benue,"['Drama Club', 'Computer Club']",Biologist,2008-10-04,Islam,No,2020-09-01,2020
1643,44,3,1,Yes,17,Male,Nigeria,Ogun,"['JETS Club', 'Red Cross']",Fashion Designer,2009-10-04,Islam,No,2020-09-01,2020
1644,45,3,2,Yes,14,Female,Nigeria,Oyo,"['Music Club', 'Drama Club']",Economist,2008-10-04,Christian,No,2020-09-01,2020
1645,46,3,3,Yes,14,Male,Nigeria,Plateau,"['Drama Club', 'Fine Arts']",Scientist,2009-10-04,Islam,Yes,2020-09-01,2020
1646,47,3,4,No,17,Female,Nigeria,Osun,"['Fine Arts', 'Music Club', 'Chess Club']",Computer Scientist,2009-10-04,Christian,No,2020-09-01,2020
1647,48,3,4,No,16,Male,Nigeria,Anambra,"['Red Cross', 'Debating Club']",Software Developer,2010-10-04,Christian,No,2020-09-01,2020
1648,49,3,1,Yes,14,Male,Nigeria,Taraba,"['JETS Club', 'Music Club']",Artist,2010-10-04,Christian,No,2020-09-01,2020
1649,50,3,1,Yes,16,Male,Nigeria,Osun,"['Chess Club', 'Red Cross']",Journalist,2009-10-04,Islam,Yes,2020-09-01,2020
1650,51,3,1,No,16,Female,Nigeria,Bayelsa,"['Debating Club', 'Mathematics Club', 'Homemakers Club']",Actor,2010-10-04,Islam,Yes,2020-09-01,2020
1651,52,3,1,No,15,Female,Nigeria,Kaduna,"['Music Club', 'Mathematics Club', 'Drama Club']",Journalist,2008-10-04,Christian,No,2020-09-01,2020
1652,53,3,3,Yes,14,Female,Nigeria,Rivers,"['Red Cross', 'Press Club', 'JETS Club']",Pharmacist,2007-10-04,Christian,Yes,2020-09-01,2020
1653,54,3,3,No,17,Male,Nigeria,FCT - Abuja,['JETS Club'],Biologist,2008-10-04,Christian,No,2020-09-01,2020
1654,55,3,1,No,16,Male,Nigeria,Lagos,"['Homemakers Club', 'Computer Club']",Journalist,2008-10-04,Christian,Yes,2020-09-01,2020
1655,56,3,1,No,16,Male,Nigeria,Osun,"['Press Club', 'Computer Club', 'Fine Arts']",Actor,2010-10-04,Christian,No,2020-09-01,2020
1656,57,3,4,No,16,Female,Nigeria,Niger,['Music Club'],Software Developer,2009-10-04,Christian,Yes,2020-09-01,2020
1657,58,3,1,No,17,Male,Nigeria,Lagos,"['Red Cross', 'Drama Club', 'Computer Club']",Journalist,2008-10-04,Christian,No,2020-09-01,2020
